MFN,Code,TITRE/DOSSIER,CONTENU,ANA. DIPLOM.,DATE EXTREME,ANNEE,PASSAGE GED,SORT FINAL,OBSERVATIONS
00851,0849/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-10 JANVIER 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00852,0850/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-18 JANVIER 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00853,0851/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-31 JANVIER 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00854,0852/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-08 FEVRIER 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00855,0853/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 FEVRIER 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00856,0854/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-27 FEVRIER 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00857,0855/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-09 MARS 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00858,0856/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 MARS 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00859,0857/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-30 MARS 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00860,0858/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-10 AVRIL 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00861,0859/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-19 AVRIL 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00862,0860/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",22-30 AVRIL 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00863,0861/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-10 MAI 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00864,0862/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",13-20 MAI 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00865,0863/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-31 MAI 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00866,0864/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",03-10 JUIN 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00867,0865/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 JUIN 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00868,0866/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-28 JUIN 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00869,0867/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-10 JUILLET 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00870,0868/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-19 JUILLET 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00871,0869/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",27-31 JUILLET 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00872,0870/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-09 AOUT 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00873,0871/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER,","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",11 JANVIER 2011,2011,OUI,DESTRUCTION,
00006,0006/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",12 JANVIER 2011,2011,OUI,DESTRUCTION,
00007,0007/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",13 JANVIER 2011,2011,OUI,DESTRUCTION,
00008,0008/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",14 JANVIER 2011,2011,OUI,DESTRUCTION,
00009,0009/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",15 JANVIER 2011,2011,OUI,DESTRUCTION,
00086,0083/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",8-9 JUIN  2010,2010,OUI,DESTRUCTION,
00087,0083/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",8-9 JUIN  2010,2010,OUI,DESTRUCTION,
00088,0084/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",14-16 JUIN  2010,2010,OUI,DESTRUCTION,
00089,0085/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MOUVEMENT, DEPOT DE BINGO","(BORDEREAU DE LIVRAISON, BON DE CHARGEMENT)",17-18. 21 JUIN  2010,2010,OUI,DESTRUCTION,
00090,0086/LIV,LIVRAISON DES PRODUITS PETROLIERS:BORDEREAU DE LIVRAISON ROSE,"LIVRAISON, PRODUIT PETROLIER, PRODUIT BLANC, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",12-20 AOUT 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00874,0872/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-30 AOUT 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00875,0873/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-10 SEPTEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00876,0874/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-19 SEPTEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00877,0875/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",20-30 SEPTEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00878,0876/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-10 OCTOBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00879,0877/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-18 OCTOBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00880,0878/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",22-31 OCTOBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00881,0879/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-08 NOVEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00882,0880/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 NOVEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00883,0881/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-29 NOVEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00884,0882/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-10 DECEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00885,0883/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",12-20 DECEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00886,0884/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",23-31 DECEMBRE 2013,2013,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00887,0885/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-10 JANVIER 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00888,0886/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",13-20 JANVIER 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00889,0887/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",22-31 JANVIER 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00890,0888/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",03-10 FEVRIER 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00891,0889/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 FEVRIER 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00892,0890/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-28 FEVRIER 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00893,0891/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-10 MARS 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00894,0892/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 MARS 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00895,0893/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-31 MARS 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00896,0894/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-10 AVRIL 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00897,0895/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-19 AVRIL 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00898,0896/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",22-30 AVRIL 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00899,0897/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-09 MAI 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00900,0898/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",12-20 MAI 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00901,0899/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-30 MAI 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00902,0900/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",02-10 JUIN 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00903,0901/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-20 JUIN 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00904,0902/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",23-30 JUIN 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00905,0903/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",01-10 JUILLET 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00906,0904/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",11-18 JUILLET 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
00907,0905/LIV,LIVRAISON DES PRODUITS PETROLIERS: ETAT RECAPITULATIFS DES SORTIES PRODUITS BLANCS.,"PRODUIT BLANC, SORTIE, JOURNALIERE, MARKETER, MENSUELLE, ANNUELLE, DEPOT DE BINGO","(ETAT, BORDEREAU DE LIVRAISON, BON A ENLEVER)",21-31 JUILLET 2014,2014,OUI,DESTRUCTION,DOCUMENTS TRAITES A LA COMPTA STOCK
