date_versement,date_enregistrement,provenance,cote,titre,contenu,analyse,dates_extremes,annee,duree_utilite,sort_final,initial,niveau_description,importance_materielle,ged
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0191/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 1998 A JUILLET 1998,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 1998 - JUILLET 1998,1998, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0192/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 1998 A AOUT 1998,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 1998  - AOUT 1998,1998, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0193/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AOUT 1998 A OCTOBRE 1998,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AOUT 1998 - OCTOBRE 1998,1998, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0194/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE  DE OCTOBRE 1998 A JANVIER 1999,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 1998 - JANVIER 1999,1998; 1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0195/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 1999 A MARS 1999,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 1999 - MARS 1999,1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0196/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 1999 A MAI 1999,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 1999 - MAI 1999,1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0197/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 1999 A JUIN 1999,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 1999 - JUIN 1999,1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0198/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUILLET 1999 A OCTOBRE 1999,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUILLET 1999 - OCTOBRE 1999,1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0199/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 1999 A DECEMBRE 1999,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 1999 - DECEMBRE 1999,1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0200/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE DECEMBRE 1999 A MARS 2000,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, DECEMBRE 1999 - MARS 2000,1999; 2000, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0201/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2000 A MAI 2000,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2000 - MAI 2000,2000, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0202/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 2000 A JUIN 2000,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2000 - JUIN 2000,2000, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0203/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 2000 A AOUT 2000,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 2000 - AOUT 2000,2000, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0204/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AOUT 2000 A NOVEMBRE 2000,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AOUT 2000 - NOVEMBRE 2000,2000, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0205/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2000 A DECEMBRE 2000,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2000 - DECEMBRE 2000,2000, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0206/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2001 A MARS 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2001 - MARS 2001,2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0207/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2001 A MAI 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2001 - MAI 2001,2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0208/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 2001 A JUILLET 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2001 -  JUILLET 2001,2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0209/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUILLET 2001 A OCTOBRE 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUILLET 2001 - OCTOBRE 2001,2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0210/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2001 A DECEMBRE 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2001 - DECEMBRE 2001,2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0211/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE DECEMBRE 2001 A FEVRIER 2002,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, DECEMBRE 2001 - FEVRIER 2002,2001; 2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0212/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 2002 A MAI 2002,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 2002 - MAI 2002,2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0213/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 2002 A JUILLET 2002,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2002 - JUILLET 2002,2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0214/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUILLET 2002 A SEPTEMBRE 2002,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUILLET 2002 - SEPTEMBRE 2002,2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0215/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE SEPTEMBRE 2002 A DECEMBRE 2002,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, SEPTEMBRE 2002 - DECEMBRE 2002,2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0216/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE DECEMBRE 2002 A JANVIER 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, DECEMBRE 2002 - JANVIER 2003,2002; 2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0217/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2003 A MARS 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2003 - MARS 2003,2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0218/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2003 A MAI 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2003 - MAI 2003,2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0219/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 2003 A JUILLET 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2003 - JUILLET 2003,2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0220/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUILLET 2003 A SEPTEMBRE 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUILLET 2003 - SEPTEMBRE 2003,2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0221/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE SEPTEMBRE 2003 A NOVEMBRE 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, SEPTEMBRE 2003 - NOVEMBRE 2003,2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0222/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2003 A AVRIL 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2003 - AVRIL 2003,2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0223/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2004 A MARS 2004,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2004 - MARS 2004,2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0224/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2004 A MAIS 2004,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2004 - MAIS 2004,2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, O225/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAIS 2004 A JUIN 2004,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2004 - JUIN 2004,2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0226/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 2004 A SEPTEMBRE 2004,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 2004 - SEPTEMBRE 2004,2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0227/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE SEPTEMBRE 2004 A NOVEMBRE 2004,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, SEPTEMBRE 2004 - NOVEMBRE 2004,2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0228/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2004 A DECEMBRE 2004,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2004 - DECEMBRE 2004,2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0229/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2005 A MARS 2005,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2005 - MARS 2005,2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0230/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2005 A AVRIL 2005,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2005 - AVRIL 2005,2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0231/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AVRIL 2005 A JUIN 2005,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 2005 - JUIN 2005,2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0232/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 2005 A SEPTEMBRE 2005,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 2005 - SEPTEMBRE 2005,2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0233/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE SEPTEMBRE 2005 A NOOVEMBRE 2005,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, SEPTEMBRE 2005 - NOVEMBRE 2005,2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0234/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2005 A DECEMBRE 2005,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2005 - DECEMBRE 2005,2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0235/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2006 A MARS 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2006 - MARS 2006,2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0236/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2006 A AVRIL 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2006 - AVRIL 2006,2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0237/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AVRIL 2006 A JUIN 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 2006 - JUIN 2006,2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0238/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 2006 A AOUT 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 2006 - AOUT 2006,2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0239/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AOUT 2006 A OCTOBRE 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AOUT 2006 - OCTOBRE 2006,2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0240/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2006 A DECEMBRE 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2006 - DECEMBRE 2006,2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0241/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2007 A MARS 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2007 - MARS 2007,2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 16-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0242/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2001 A MAI 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2001 - MAIS 2007,2001; 2002; 2003; 2004; 2005; 2006; 2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0243/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 2007 A JUILLET 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2007 - JUILLET 2007,2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0244/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUILLET 2007 A SEPTEMBRE 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUILLET 2007 - SEPTEMBRE 2007,2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0245/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE SEPTEMBRE 2007 A OCTOBRE 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, SEPTEMBRE 2007 - OCTOBRE 2007,2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0246/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2007 A JANVIER 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2007 - JANVIER 2008,2007; 2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0247/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2008 A FEVRIER 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2008 - FEVRIER 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0248/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 2008 - AVRIL 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 2008 - AVRIL 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0249/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AVRIL 2008 A JUIN 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 2008 - JUIN 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0250/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 2008 A AOUT 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 2008 - AOUT 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0251/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AOUT 2008 A OCTOBRE 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AOUT 2008 - OCTOBRE 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0252/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2008 A DECEMBRE 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2008 - DECEMBRE 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0253/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE DECEMBRE 2008 A DECEMBRE 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, DECEMBRE 2008 - DECEMBRE 2008,2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
